Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee,beamwidth_deg
2853,WALF        ,42.2547777777778,-77.7866388888889,89.7,0.01,-6.0,NY ,ALFRED UNIVERSITY                                                           ,120.0
2884,KLCC        ,44.0012222222222,-123.114527777778,89.7,0.01,354.0,OR ,LANE COMMUNITY COLLEGE                                                      ,120.0
2889,W209BN,39.9081388888889,-77.6352777777778,89.7,0.01,0.0,PA ,"FAMILY WORSHIP CENTER CHURCH, INC.                                          ",360.0
2898,W209CM,34.9409444444444,-82.4112222222222,89.7,0.01,0.0,SC ,"RADIO TRAINING NETWORK, INC.                                                ",360.0
2908,WAUV        ,35.7753611111111,-89.47175,89.7,0.01,120.0,TN ,AMERICAN FAMILY ASSOCIATION                                                 ,120.0
2921,K209FP,39.353,-111.577944444444,89.7,0.01,0.0,UT ,CSN INTERNATIONAL                                                           ,360.0
2926,WRIQ        ,37.5279166666667,-77.3796944444444,89.7,0.01,69.6,VA ,"VIRGINIA TECH FOUNDATION, INC.                                              ",120.0
2927,W209AA,37.98208333333329,-78.4838888888889,89.7,0.01,0.0,VA ,"VIRGINIA TECH FOUNDATION, INC.                                              ",360.0
2951,KCHY        ,44.3409166666667,-106.812194444444,89.7,0.01,274.0,WY ,"CEDAR COVE BROADCASTING, INC.                                               ",120.0
2959,K210CF,57.7888888888889,-152.433888888889,89.9,0.01,0.0,AK ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
2963,W210CA,33.484,-86.8058333333333,89.9,0.01,0.0,AL ,HOPE MEDIA GROUP                                                            ,360.0
2984,KOSC        ,38.669,-122.631638888889,89.9,0.01,933.0,CA ,UNIVERSITY OF SOUTHERN CALIFORNIA                                           ,120.0
2996,K210EV,38.4157222222222,-120.589916666667,89.9,0.01,0.0,CA ,CSN INTERNATIONAL                                                           ,360.0
3006,KFRS        ,36.2735555555556,-121.271027777778,89.9,0.01,93.0,CA ,"CSN INTERNATIONAL, INC.                                                     ",120.0
3009,K210BO,39.2210833333333,-106.813638888889,89.9,0.01,0.0,CO ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
3022,WUCF-FM     ,28.5908333333333,-81.2047777777778,89.9,0.01,148.0,FL ,UNIVERSITY OF CENTRAL FLORIDA BOARD OF TRUSTEES                             ,120.0
3027,W210CG,31.1886944444444,-81.4804444444444,89.9,0.01,0.0,GA ,"RADIO BY GRACE, INC.                                                        ",360.0
3042,K210DT,42.8737777777778,-112.513527777778,89.9,0.01,0.0,ID ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
3046,W213BI,39.8246111111111,-88.9676666666667,89.9,0.01,0.0,IL ,"CSN INTERNATIONAL, INC.                                                     ",360.0
3055,WHLP        ,41.4358611111111,-86.8466944444444,89.9,0.01,154.0,IN ,"CALVARY RADIO NETWORK, INC.                                                 ",120.0
3085,WLJN-FM     ,44.776666666666706,-85.6620277777778,89.9,0.01,169.0,MI ,"NORTHERN CHRISTIAN RADIO, INC.                                              ",120.0
3096,KCVY        ,37.0891388888889,-92.0565833333333,89.9,0.01,146.0,MO ,UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       ,120.0
3123,KCVG        ,40.7863888888889,-98.367,89.9,0.01,99.3,NE ,"COMMUNITY BROADCASTING, INC.                                                ",120.0
3127,WNJM        ,39.6981666666667,-74.2345833333333,89.9,0.01,69.5,NJ ,"WHYY, INC.                                                                  ",120.0
3139,WBWA        ,42.6362222222222,-78.7165555555556,89.9,0.01,174.0,NY ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
3142,WXLG        ,43.6728333333333,-74.049,89.9,0.01,608.0,NY ,THE ST. LAWRENCE UNIVERSITY                                                 ,120.0
3149,WLHS        ,39.3161666666667,-84.3696666666667,89.9,0.01,108.2,OH ,LAKOTA LOCAL SCHOOL DISTRICT                                                ,120.0
3155,KBZR        ,44.7776111111111,-117.849638888889,89.9,0.01,-150.0,OR ,BROADCAST BAKER                                                             ,120.0
3168,WMLG        ,18.0160555555556,-66.7721111111111,89.9,0.01,-129.0,PR ,"CAGUAS EDUCATIONAL TV, INC.                                                 ",120.0
3169,WUTD-FM     ,18.2658333333333,-66.7094444444444,89.9,0.01,-259.0,PR ,LA GIGANTE SIEMBRA INC.                                                     ,120.0
3187,KACV-FM     ,35.3425277777778,-101.822944444444,89.9,0.01,352.0,TX ,AMARILLO JUNIOR COLLEGE DISTRICT                                            ,120.0
3193,KPCO-FM     ,33.3676111111111,-95.6738333333333,89.9,0.01,66.5,TX ,IGLESIA CRISTIANA EBENEZER                                                  ,120.0
3203,KTPR        ,32.183,-101.4655,89.9,0.01,200.0,TX ,TEXAS PUBLIC RADIO                                                          ,120.0
3212,WMRL        ,37.7903888888889,-79.4344722222222,89.9,0.01,-81.0,VA ,JAMES MADISON UNIVERSITY BOARD OF VISITORS                                  ,120.0
3220,KGRG-FM     ,47.3123055555556,-122.177305555556,89.9,0.01,0.0,WA ,BOARD OF TRUSTEES FOR GREEN RIVER COLLEGE                                   ,360.0
3261,WDLG        ,31.7141388888889,-87.7718611111111,90.1,0.01,136.0,AL ,LA PROMESA FOUNDATION                                                       ,120.0
3275,KAWQ        ,33.57,-114.35,90.1,0.01,673.0,AZ ,ARIZONA WESTERN COLLEGE                                                     ,120.0
3285,K211EY,34.5355277777778,-118.137277777778,90.1,0.01,0.0,CA ,FAITH COMMUNICATIONS CORPORATION                                            ,360.0
3294,KLRD        ,34.0627777777778,-116.893916666667,90.1,0.01,1045.0,CA ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
3298,KCFR-FM     ,39.7327777777778,-105.236111111111,90.1,0.01,238.0,CO ,"PUBLIC BROADCASTING OF COLORADO, INC.                                       ",120.0
3315,WGCU-FM     ,26.8153333333333,-81.7620277777778,90.1,0.01,248.0,FL ,THE FLORIDA GULF COAST UNIVERSITY BOARD OF TRUSTEES                         ,120.0
3330,W211CG,32.8966666666667,-83.5347222222222,90.1,0.01,0.0,GA ,CSN INTERNATIONAL                                                           ,360.0
3331,WXVS        ,31.2216111111111,-82.5731944444444,90.1,0.01,280.0,GA ,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION                                ,120.0
3346,WNII        ,42.4325833333333,-90.2986388888889,90.1,0.01,102.0,IL ,NORTHERN ILLINOIS UNIVERSITY                                                ,120.0
3382,KADU        ,47.4027222222222,-92.9640833333333,90.1,0.01,103.0,MN ,"HEARTLAND CHRISTIAN BROADCASTERS, INC.                                      ",120.0
3393,WMPR        ,32.1926388888889,-90.0911944444444,90.1,0.01,137.0,MS ,"J.C. MAXWELL BROADCASTING GROUP, INC                                        ",120.0
3459,KOKT-LP     ,36.0627777777778,-95.9194444444445,90.1,0.01,79.0,OK ,ELECTRON BENDERS                                                            ,120.0
3496,W211CD,36.4339166666667,-82.1356944444445,90.1,0.01,0.0,TN ,THE MOODY BIBLE INSTITUTE OF CHICAGO                                        ,360.0
3500,K211FZ,30.2493611111111,-97.9016666666667,90.1,0.01,0.0,TX ,CSN INTERNATIONAL                                                           ,360.0
3522,K211CK,39.0360555555556,-112.326027777778,90.1,0.01,75.0,UT ,UNIVERSITY OF UTAH                                                          ,120.0
3524,KMAE        ,40.5377222222222,-109.699861111111,90.1,0.01,516.0,UT ,"HI-LINE RADIO FELLOWSHIP, INC.                                              ",120.0
3527,KUER-FM2,40.8555,-111.48075,90.1,0.01,0.0,UT ,UNIVERSITY OF UTAH                                                          ,360.0
3534,K211CV,40.3502222222222,-109.164277777778,90.1,0.01,0.0,UT ,UNIVERSITY OF UTAH                                                          ,360.0
3544,WRUV        ,44.4803055555556,-73.2015,90.1,0.01,40.0,VT ,THE UNIVERSITY OF VERMONT                                                   ,120.0
3552,KPLI        ,47.0398055555556,-122.902083333333,90.1,0.01,-10.0,WA ,PACIFIC PUBLIC MEDIA                                                        ,120.0
3557,K211FH,47.2006388888889,-123.09125,90.1,0.01,0.0,WA ,CSN INTERNATIONAL                                                           ,360.0
3590,KWFH        ,34.5516666666667,-114.194388888889,90.3,0.01,760.0,AZ ,"ADVANCE MINISTRIES, INC. D/B/A                                              ",120.0
3602,KDVS        ,38.5963055555556,-121.681361111111,90.3,0.01,56.0,CA ,REGENTS OF THE UNIVERSITY OF CALIFORNIA                                     ,120.0
3609,KCUD        ,37.2884444444444,-121.032777777778,90.3,0.01,-26.0,CA ,MODESTO INDEPENDENT MEDIA                                                   ,120.0
3611,K212GC,34.1425,-117.722222222222,90.3,0.01,0.0,CA ,"ONDAS DE VIDA, INC.                                                         ",360.0
3626,K212FY,39.61608333333329,-106.44975,90.3,0.01,0.0,CO ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
3641,WNGA        ,34.6119444444445,-83.9676111111111,90.3,0.01,97.0,GA ,"CLARKE PUBLIC RADIO, INC.                                                   ",120.0
3669,WMSH        ,37.9530555555556,-89.8769444444444,90.3,0.01,185.0,IL ,COVENANT NETWORK                                                            ,120.0
3677,WMKY        ,38.1773055555556,-83.4046388888889,90.3,0.01,275.6,KY ,MOREHEAD STATE UNIVERSITY DOING BUSINESS AS:                                ,120.0
3698,KFAI        ,44.9760555555556,-93.2727222222222,90.3,0.01,241.0,MN ,"FRESH AIR, INC.                                                             ",120.0
3709,KNLG        ,38.7044722222222,-92.0890555555556,90.3,0.01,66.0,MO ,"NEW LIFE EVANGELISTIC CENTER, INC                                           ",120.0
3712,KSMW        ,36.7468333333333,-91.8323055555556,90.3,0.01,120.1,MO ,BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY                             ,120.0
3720,K212DT,45.2393611111111,-112.668333333333,90.3,0.01,137.9,MT ,"HI-LINE RADIO FELLOWSHIP, INC.                                              ",120.0
3723,K212FU,47.0755277777778,-109.423777777778,90.3,0.01,0.0,MT ,FAMILY FIRST                                                                ,360.0
3726,WUIT-LP     ,36.0129166666667,-78.8902777777778,90.3,0.01,0.0,NC ,"MINISTERIO GUERRERO DE JESUCRISTO INTERNACIONAL, INC                        ",360.0
3739,WRPR        ,41.0809166666667,-74.1756944444445,90.3,0.01,-20.0,NJ ,RAMAPO COLLEGE OF NEW JERSEY                                                ,120.0
3743,WNJO        ,39.9145555555556,-74.0823333333333,90.3,0.01,37.0,NJ ,NEW YORK PUBLIC RADIO                                                       ,120.0
3746,K212BB,32.8298055555556,-105.887472222222,90.3,0.01,0.0,NM ,INTENTIONAL LIFE MEDIA                                                      ,360.0
3759,KHRM        ,38.6955277777778,-117.214638888889,90.3,0.01,-205.0,NV ,RADIO GOLDFIELD BROADCASTING INC.                                           ,120.0
3768,WHCR-FM     ,40.81925,-73.9492777777778,90.3,0.01,81.0,NY ,CITY COLLEGE OF NEW YORK                                                    ,120.0
3770,WRUN        ,43.3466666666667,-75.2326111111111,90.3,0.01,204.0,NY ,WAMC                                                                        ,120.0
3775,WOTL        ,41.6467222222222,-83.6060555555556,90.3,0.01,115.0,OH ,"LOAM MEDIA, INC.                                                            ",120.0
3779,KVRS        ,34.5309166666667,-98.5531111111111,90.3,0.01,80.0,OK ,AMERICAN FAMILY ASSOCIATION                                                 ,120.0
3782,KTVR-FM     ,45.309,-117.732694444444,90.3,0.01,768.0,OR ,OREGON PUBLIC BROADCASTING                                                  ,120.0
3792,WJVM        ,41.0516388888889,-77.3801666666667,90.3,0.01,365.0,PA ,VOICE OF DIVINE MERCY                                                       ,120.0
3802,WRIU        ,41.4977777777778,-71.5283333333333,90.3,0.01,128.0,RI ,UNIVERSITY OF RHODE ISLAND                                                  ,120.0
3814,WUTM        ,36.3397777777778,-88.8597777777778,90.3,0.01,86.0,TN ,THE UNIVERSITY OF TENNESSEE                                                 ,120.0
3833,KCBV        ,31.3481111111111,-96.8963055555556,90.3,0.01,77.0,TX ,"FIRST DALLAS MEDIA, INC.                                                    ",120.0
3840,W212BP,37.1456388888889,-82.4481944444445,90.3,0.01,0.0,VA ,"VIRGINIA TECH FOUNDATION, INC.                                              ",360.0
3841,WXDM        ,38.9497222222222,-78.1467777777778,90.3,0.01,-65.1,VA ,CHRISTENDOM EDUCATIONAL CORPORATION                                         ,120.0
3862,WHBM        ,45.9451388888889,-90.2729166666667,90.3,0.01,217.0,WI ,STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BOARD                       ,120.0
3876,KXGA        ,62.10811111111111,-146.175777777778,90.5,0.01,229.0,AK ,"TERMINAL RADIO, INC.                                                        ",120.0
3889,K213EC,35.2466388888889,-114.743,90.5,0.01,0.0,AZ ,FAITH COMMUNICATIONS CORPORATION                                            ,360.0
3912,KNLM        ,34.1541666666667,-116.198055555556,90.5,0.01,75.0,CA ,"ADVANCE MINISTRIES, INC. D/B/A NEW LIFE CHRISTIAN SCHOOL                    ",120.0
3918,K213EG,39.7288888888889,-105.237222222222,90.5,0.01,0.0,CO ,"EDUCATIONAL COMMUNICATIONS OF COLORADO SPRINGS, INC.                        ",360.0
3926,WYFB        ,29.87025,-82.2017777777778,90.5,0.01,202.0,FL ,"BIBLE BROADCASTING NETWORK, INC.                                            ",120.0
3928,WTGF        ,30.6043611111111,-87.1291388888889,90.5,0.01,75.0,FL ,"FAITH BIBLE COLLEGE, INC.                                                   ",120.0
3933,WBVM        ,27.8489166666667,-82.2631388888889,90.5,0.01,262.0,FL ,BISHOP OF THE DIOCESE OF ST. PETERSBURG                                     ,120.0
3935,WUOG        ,33.9498333333333,-83.3826388888889,90.5,0.01,55.0,GA ,THE UNIVERSITY OF GEORGIA                                                   ,120.0
3941,KHOE        ,41.01641666666671,-91.9693333333333,90.5,0.01,30.0,IA ,MAHARISHI INTERNATIONAL UNIVERSITY                                          ,120.0
3943,KWPU        ,41.2951111111111,-92.6506111111111,90.5,0.01,53.0,IA ,WILLIAM PENN UNIVERSITY                                                     ,120.0
3946,K213EN,43.6432222222222,-114.397805555556,90.5,0.01,0.0,ID ,IDAHO STATE BOARD OF EDUCATION (BOISE STATE UNIVERSITY)                     ,360.0
3950,WHOZ        ,39.4994722222222,-88.1741944444445,90.5,0.01,37.0,IL ,2820 COMMUNICATIONS INC,120.0
3968,KRBW        ,38.5844444444444,-95.2658055555556,90.5,0.01,57.0,KS ,AMERICAN FAMILY ASSOCIATION                                                 ,120.0
3971,WUOL-FM     ,38.3653333333333,-85.8399722222222,90.5,0.01,236.0,KY ,"KENTUCKY PUBLIC RADIO, INC.                                                 ",120.0
3977,WSMA        ,41.934,-70.5855833333333,90.5,0.01,150.0,MA ,CSN INTERNATIONAL                                                           ,120.0
3981,WCRH        ,39.6595277777778,-77.96525,90.5,0.01,268.0,MD ,"CEDAR RIDGE CHILDREN'S HOME & SCHOOL, INC                                   ",120.0
3995,K213FA,47.28,-93.4497222222222,90.5,0.01,0.0,MN ,"CSN INTERNATIONAL, INC.                                                     ",360.0
4001,KFCV        ,37.8336944444445,-92.0165555555556,90.5,0.01,156.7,MO ,"COMMUNITY BROADCASTING, INC.                                                ",120.0
